time,titles,tags
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=18, tm_min=1, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",В Пекин — почти что даром! Сколько стоит улететь из Иркутска на мартовские праздники?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)","«Не чувствую, что мне 100 лет»: юбилярша раскрыла свой секрет долголетия","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Может сильно повысить холестерин. Врачи назвали самый вредный способ приготовления кофе,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=15, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Убийцу криминального авторитета из Иркутска и его матери отправили в колонию строгого режима на 18 лет,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",«Захотели грызть мел? Бегите к врачу»: гастроэнтеролог предупредил об опасности изменения пищевых пристрастий,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)","«Сказали, ситуация в стране напряженная»: автолюбительнице пришлось лететь через всю страну, чтобы найти во Владивостоке купленную машину","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=13, tm_min=56, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Нырнул прямо в окно. Инспектор ДПС остановил машину подозреваемых как герой боевика,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Деньги ушли на три буквы: банк перевел 600 тысяч рублей со счета бизнесвумен неизвестному лицу — как он это объяснил,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=12, tm_min=48, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Водителя ищут водолазы. «Девятка» с тремя подростками провалился под лед на Ангаре в Иркутском районе,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=12, tm_min=19, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Рейс из Иркутска не смог сесть в Новосибирске из-за тумана,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",«Жить с вами невозможно и пристрелить жаль!» Как скандальный психолог поставил женщин на место,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=11, tm_min=29, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Специальные парковки для такси появятся в Иркутске,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)","«Ставки просто запредельные». Риелторы объяснили, почему в России рухнул спрос на вторичку и стоит ли ждать снижения цен","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=10, tm_min=25, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",Все в последний момент. В Иркутске в 2 раза вырос спрос на репетиторов к ОГЭ и ЕГЭ,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)","Чур, не гуглить! Попробуйте честно пройти тест по истории России","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",«Факторы в пользу ослабления рубля превалируют». Сколько будет стоить доллар в марте — прогноз,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=8, tm_min=50, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)","«Остались только штаны, носочки и кофта». Свора собак напала на детсадовца в Шелехове","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=57, tm_isdst=-1)",А чего так дорого? Сколько стоит подготовить ребенка к ЕГЭ в 2024 году,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=7, tm_min=45, tm_sec=1, tm_wday=0, tm_yday=57, tm_isdst=-1)","«Больно слышать, что мы раскручиваем на деньги». Главврач частной клиники в Иркутске объяснила, почему лечиться так дорого","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=26, tm_hour=0, tm_min=30, tm_sec=7, tm_wday=0, tm_yday=57, tm_isdst=-1)","Медведев объяснил, когда задачи спецоперации можно будет признать выполненными: новости СВО за неделю","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=22, tm_min=34, tm_sec=14, tm_wday=6, tm_yday=56, tm_isdst=-1)","Продюсер Бари Алибасов попал в реанимацию. Рассказываем, что известно о его состоянии","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=19, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","«Мальчик, водочки нам принеси». А вы сможете пройти сложный тест по цитатам из «Брата» и «Брата-2»?","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",Безумная мать 11 лет держала детей в заложниках: как жил жуткий кукольный дом Дины Азизовой,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","«Спросите, я же вижу, что у вас вопросы». Откровенная история семьи, воспитывающей дочь с необычным диагнозом","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=17, tm_min=27, tm_sec=22, tm_wday=6, tm_yday=56, tm_isdst=-1)",«Реально жалко денег на тот убогий сервис». Читатели «ИрСити» высказались о стоимости зимнего отдыха на Ольхоне,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",Решаются даже пенсионеры! Какие татуировки делают пары,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=16, tm_min=32, tm_sec=37, tm_wday=6, tm_yday=56, tm_isdst=-1)",До весны ещё далеко? Какую погоду иркутянам несёт последняя неделя февраля,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","«Обнулила девственность»: знойная ведущая показала, как «скрутила» счетчик партнеров","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=15, tm_min=33, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",В Иркутске запланирован концерт тиктокера-миллионника Xolidayboy. В других городах его выступления отменяли,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","Тельцы найдут новую работу, а Львов ждут долги. Финансовый гороскоп на март","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","Эти условия надо соблюдать обязательно, если вы позволяете коту или собаке спать в вашей кровати","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=14, tm_min=26, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","«Нам везёт, но это не навсегда». Иркутский астроном рассказал о мощных вспышках на Солнце — чем такое грозит нам","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=14, tm_min=3, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",«Вся семья туда ходит». В Иркутске выбрали лучшую стоматологическую клинику,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",Русский Тимоти Шаламе: чем знаменит звезда «Френдзоны» Алексей Славкин,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","Венчик или вешалка? Угадайте, для чего эту вещь использовали в СССР — очень сложный тест","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=13, tm_min=29, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",«Решение пойти на СВО было взвешенным и осознанным». Тулунчанин погиб на Украине,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","Как посеять эустому, чтобы она точно взошла — видеоинструкция","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=12, tm_min=24, tm_sec=33, tm_wday=6, tm_yday=56, tm_isdst=-1)","Уютный, природный, спортивный. «Непарадный Иркутск» в Академгородке","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)","Уберите эту приправу и тело изменится: диетолог объяснила, что приводит к отекам","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=10, tm_min=53, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",«Учила ещё бабушка». Пекарь с полувековым стажем рассказала о секретах выпечки хлеба дома — видео,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=10, tm_min=0, tm_sec=41, tm_wday=6, tm_yday=56, tm_isdst=-1)","Автокредиты — для идиотов? Разбираемся, есть ли резон влезать в долги при ключевой ставке 16%","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=25, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=56, tm_isdst=-1)",«Полагаете ли вы существующий уклад жизни в стране правильным и справедливым?» Изучаем анкету для школьников в военкомате,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=23, tm_min=56, tm_sec=53, tm_wday=5, tm_yday=55, tm_isdst=-1)",Тело Алексея Навального передали его матери,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=20, tm_min=44, tm_sec=55, tm_wday=5, tm_yday=55, tm_isdst=-1)",ВЦИОМ провел среди россиян опрос о целях и поддержке СВО,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=20, tm_min=39, tm_sec=32, tm_wday=5, tm_yday=55, tm_isdst=-1)",«Надо штраф за это выписать». Братского священника возмутило фото «дубакчелленджа» на фоне храма,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=20, tm_min=6, tm_sec=7, tm_wday=5, tm_yday=55, tm_isdst=-1)",Новый ЖК бизнес-класса построят в районе пожарного депо в Иркутске. Что известно о застройщике?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=19, tm_min=30, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Знакомство с самым желанным турком: россиянка встретилась с Серканом Болатом и разочаровалась,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=19, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","«Ощущение пресного дежавю»: чем плох «Лед-3», который ждали поклонники по всей стране","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",«Это не твоя дочь»: как рыжая ведьма из «Битвы экстрасенсов» воспитывает ребенка от суррогатной матери,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","С этой болезнью сталкивается половина мужчин. Уролог дал советы, как сохранить молодость простаты","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=17, tm_min=21, tm_sec=45, tm_wday=5, tm_yday=55, tm_isdst=-1)",В Москве умер председатель Верховного суда РФ Вячеслав Лебедев,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",В 40 выглядит на 20. Секреты молодости супермодели Натальи Водяновой,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=16, tm_min=5, tm_sec=9, tm_wday=5, tm_yday=55, tm_isdst=-1)",Как выглядела площадь у цирка 100 лет назад: сравниваем старые и современные фото Иркутска,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Редкий грамотей правильно поставит ударение в этих 10 словах. А что насчет вас?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Настя и ее хвост: как живет единственная «зимняя» русалка России,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",«Всё неправильно в жизни». Как живет и на чем зарабатывает королева российского шансона Любовь Успенская,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","Женщина, съевшая 2,5 кило майонеза за три минуты, и еще 4 диких рекорда","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=13, tm_min=44, tm_sec=27, tm_wday=5, tm_yday=55, tm_isdst=-1)",Ее считали роковой разлучницей: как провинциальный телепродюсер Анна Матисон стала режиссером и женой Сергея Безрукова,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","Она была стюардессой, но устала от однообразия: кто такая певица Zivert, которая отменила концерты до осени из-за болезни","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","Не вздумайте в марте сажать кабачки: что и когда сеять на рассаду, чтобы получить богатый урожай","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","Не куча хлама, а ценные экспонаты. Как и для чего экскурсовод открыла частный музей СССР — история","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)","Спасет женщин от рака шейки матки? Врачи — о том, опасно ли делать прививку от ВПЧ и может ли она привести к бесплодию","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=10, tm_min=5, tm_sec=58, tm_wday=5, tm_yday=55, tm_isdst=-1)","Сгодится на разок. Рассказываем, где в Иркутске можно переночевать недалеко от аэропорта","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Врачи назвали главные причины детского ожирения (проблема оказалась не в фастфуде),"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=9, tm_min=17, tm_sec=45, tm_wday=5, tm_yday=55, tm_isdst=-1)",На металлургическом заводе в Липецке произошел взрыв: ЧП попало на видео,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Написал для нее сказку и подарил вороного коня. Молодожены из Иркутска нашли друг друга благодаря любви к лошадям — их видеоистория,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Из Москвы до Екатеринбурга за 6 часов и за 12 — до Донецка и Луганска. Что за систему ВСМ хотят создать в России,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=8, tm_min=34, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Центр Иркутска залило водой из-за прорыва трубопровода — это уже пятая коммунальная авария с начала года,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=7, tm_min=45, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",Откуда такие рейтинги?! Сходили в лучшую столовую Иркутска по версии Яндекса и остались расстроены,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=3, tm_min=19, tm_sec=21, tm_wday=5, tm_yday=55, tm_isdst=-1)","На Кубани рухнул летательный аппарат, на месте падения начался пожар. Онлайн","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=2, tm_min=33, tm_sec=0, tm_wday=5, tm_yday=55, tm_isdst=-1)",В Краснодарском крае упал «неустановленный летательный аппарат». Видео огромного взрыва,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=24, tm_hour=0, tm_min=35, tm_sec=35, tm_wday=5, tm_yday=55, tm_isdst=-1)","США и Европа ввели санкции против России. В списке — губернаторы, министры и известные компании","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=19, tm_min=45, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Вода дошла до фермы. В Усть-Куде разлившаяся река затопила пастбище, где гуляли зараженные дерматитом коровы, — видео","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=18, tm_min=58, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Гора его приняла, просто не отпустила». Друзья вспоминают иркутского альпиниста Евгения Глазунова, погибшего в Киргизии","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",А можно всех посмотреть? Самые богатые онлифанщицы мира,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=17, tm_min=40, tm_sec=56, tm_wday=4, tm_yday=54, tm_isdst=-1)","Лиана и Лаванда сторонились, а Фортис шипел. История дружбы трехлапого львенка и тигриц-близняшек из Иркутской зоогалереи","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Все живут счастливо, и меня это сильно угнетает»: трагическая история самой высокой женщины","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=17, tm_min=29, tm_sec=26, tm_wday=4, tm_yday=54, tm_isdst=-1)",Стартовал суперфинал конкурса «Лидеры России»,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Ким Кардашьян, Илон Маск и Дана Борисова с ребенком. Кто из звезд похудел на препарате для диабетиков и чем это чревато","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Думай, Сеня, думай! Вы уверены, что хорошо помните фильм «Гостья из будущего»?","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Скорпионам пора жениться, а Ракам — сделать паузу. Любовный гороскоп на март от астролога","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
